10.1103/PhysRevB.63.205117|2001-05-08|73.20|b'gianluigi a. botton><d. a. pankhurst><colin j. humphreys'
10.1103/PhysRevB.63.205317|2001-05-02|78.67|b'richard j. needs><m. h. szymanska><peter b. littlewood'
10.1103/PhysRevB.63.205319|2001-05-02|78.67|b'claus  metzner><e.  letts><pierre m. petroff><w. v. schoenfeld'
10.1103/PhysRevB.63.205322|2001-05-03|73.20|b'a. v. kolesnikov><r.  lipperheide><uwe  wille'
10.1103/PhysRevB.63.205324|2001-05-07|78.67|b'augusto  gonzalez><boris anghelo rodriguez'
10.1103/PhysRevB.63.205325|2001-05-07|73.20|b'francisco j. garcia-vidal><pedro l. de andres><k.  heinz><karsten  reuter><fernando  flores'
10.1103/PhysRevB.63.205415|2001-05-01|73.20|b'alessandro  baraldi><giovanni  comelli><silvano  lizzit><giorgio  paolucci><m. veronica ganduglia-pirovano><matthias  scheffler><renzo  rosei'
10.1103/PhysRevB.63.205419|2001-05-03|73.20|b'catherine  stampfl><christina  keller><a.  groso><dietrich  menzel><karsten  reuter><alessandro  baraldi><wilfried  wurth><silvano  lizzit><m.  stichler><m. veronica ganduglia-pirovano><matthias  scheffler'
10.1103/PhysRevB.63.212403|2001-05-08|73.20|b'atsuo  satou><masanori  yamanaka'
10.1103/PhysRevB.63.214201|2001-04-30|73.20|b'shinji  iida><k. t. takahashi'
10.1103/PhysRevB.63.214410|2001-05-07|73.20|b'philip b. allen'
10.1103/PhysRevB.63.220401|2001-04-26|78.67|b'a. b. sushkov><j.  jegoudez><scott a. crooker><alexandre  revcolevschi><janice l. musfeldt'
10.1103/PhysRevB.63.220405|2001-05-23|73.20|b'bryan j. hickey><christopher h. marrows'
10.1103/PhysRevB.63.224114|2001-05-23|73.20|b'turab  lookman><avadh  saxena><robert c. albers><mahdi  sanati'
10.1103/PhysRevB.63.224204|2001-05-22|73.20|b'david a. huse><olexei i. motrunich><kedar  damle'
10.1103/PhysRevB.63.233101|2001-05-08|73.20|b'peter  reineker><vladimir i. yudson'
10.1103/PhysRevB.63.233201|2001-05-10|73.20|b'e. h. hwang><sankar  das sarma'
10.1103/PhysRevB.63.233403|2001-05-14|73.20|b'tetsuya  aruga><hiroshi  okuyama><takahiro  ueda><mitsuaki  nishijima'
10.1103/PhysRevB.63.235304|2001-05-16|73.20|b'keith a. benedict><r. k. hills'
10.1103/PhysRevB.63.235314|2001-05-29|78.67|b'fernando agust\xc3\xadn reboredo><alex  zunger'
10.1103/PhysRevB.63.235316|2001-05-29|73.20|b'r.  grill><gottfried h. d\xc3\xb6hler><claus  metzner'
10.1103/PhysRevB.63.235321|2001-05-31|73.20|b'sajal kumar pal><d. n. bose'
10.1103/PhysRevB.63.235403|2001-05-14|73.20|b'zvi  ovadyahu'
10.1103/PhysRevB.63.235412|2001-05-30|73.20|b'rolando  esparza><p. t. h\xc3\xa4berle><patricio  vargas><wladimir  iba\xc3\xb1ez'
10.1103/PhysRevB.63.235414|2001-05-30|73.20|b'f. e. rose><g\xc3\xa9rald  dujardin><andrew j. mayne'
10.1103/PhysRevB.63.235415|2001-05-31|73.20|b'ronald  redmer><niels  fitzer><wolfgang  schattke><r.  bahnsen><h.  eckstein'
10.1103/PhysRevB.63.241103|2001-06-01|73.20|b'j. j. jackiw><jose ignacio pascual><hans peter  rust><karsten  horn><zhi  song'
10.1103/PhysRevB.63.245309|2001-06-04|73.20|b'tadashi  saku><c. a. kikuchi><yoshiro  hirayama><a.  kawaharazuka><yoshiji  horikoshi'
10.1103/PhysRevB.63.245317|2001-06-06|73.20|b'brandon p. van zyl><eugene  zaremba'
10.1103/PhysRevB.63.245319|2001-06-06|78.67|b'p. a. shields><nicolas  grandjean><jean  massies><robin j. nicholas'
10.1103/PhysRevB.63.245325|2001-06-07|73.20|b'noboru  takeuchi'
10.1103/PhysRevB.63.245328|2001-06-08|73.20|b'shoji  yamanaka><d.  takeuchi><hideki  ichinose><hideaki  sawada><hiroshi  watanabe><takeharu  sekiguchi><koji  kajimura><hideyo  okushi'
10.1103/PhysRevB.64.014512|2001-06-13|73.20|b'alexander  altland><d.  taras-semchuk'
10.1103/PhysRevB.64.020402|2001-06-13|73.20|b'robert a. de groot><gilles a. de wijs'
10.1103/PhysRevB.64.020508|2001-06-21|73.20|b'b. i. min><jae il lee><in gee kim><arthur j. freeman'
10.1103/PhysRevB.64.033311|2001-06-25|73.20|b'bernadett  sz\xc5\xb1cs><lex j. p. meyer><thomas  frauenheim><zolt\xc3\xa1n  hajnal><g\xc3\xbcnther  vogg><martin s. brandt'
10.1103/PhysRevB.64.033406|2001-06-15|78.67|b'zdenka  barticevic><monica  pacheco'
10.1103/PhysRevB.64.033410|2001-06-26|73.20|b'leonard  kleinman><iskander g. batyrev'
10.1103/PhysRevB.64.035302|2001-06-13|78.67|b'arthur l. smirl><martin j. stevens><scot a. hawkins'
10.1103/PhysRevB.64.035305|2001-06-14|73.20|b'f. w. wang><johannes  pollmann><peter  kr\xc3\xbcger'
10.1103/PhysRevB.64.035406|2001-06-19|73.20|b'r.  losio><d. y. petrovykh><franz j. himpsel><j. l. lin><k. n. altmann><a.  kirakosian><j. n. crain'
10.1103/PhysRevB.64.041401|2001-06-21|78.67|b's. m. brown><gene  dresselhaus><antonio g. souza filho><mildred s. dresselhaus><ado  jorio><charles m. lieber><jason h. hafner><marcos a. pimenta><riichiro  saito'
10.1103/PhysRevB.64.045303|2001-06-13|73.20|b'gianni  profeta><alessandra  continenza><arthur j. freeman'
10.1103/PhysRevB.64.045306|2001-06-18|73.20|b'andr\xc3\xa9  leclair><denis  bernard'
10.1103/PhysRevB.64.045308|2001-06-21|73.20|b'christina  keller><wolf  widdra><dietrich  menzel><alessandro  baraldi><giovanni  comelli><wilfried  wurth><silvano  lizzit><m.  stichler><a.  fink><a.  achleitner'
10.1103/PhysRevB.64.045319|2001-07-02|73.20|b'b.  yavich><p. l. souza><alfredo b. henriques'
10.1103/PhysRevB.64.045402|2001-06-22|73.20|b'masakazu  aono><makoto  sakurai'
10.1103/PhysRevB.64.045403|2001-06-28|73.20|b'bengt i. lundqvist><s. v. dudiy'
10.1103/PhysRevB.64.045405|2001-06-28|73.20|b's. a. tarasenko><magnus  willander><n. s. averkiev><l. e. golub'
10.1103/PhysRevB.64.045407|2001-06-29|73.20|b'horst  niehus><artur  b\xc3\xb6ttcher'
10.1103/PhysRevB.64.052409|2001-07-16|73.20|b'j. p. nozi\xc3\xa8res><hae kyung  jeong><j.  pierre><p. a. dowben><c. n. borca><delia  ristoiu><ch.  hordequin><y. u. idzerda><takashi  komesu><shane  stadler'
10.1103/PhysRevB.64.054417|2001-07-12|73.20|b'm.  sawada><kouichi  hayashi><ayumi  harasawa><akito  kakizaki><akio  kimura'
10.1103/PhysRevB.64.060403|2001-07-18|73.20|b'jagadeesh s. moodera><elio  vescovo><w. j. zhu><c. t. tanaka><b.  sinkovic'
10.1103/PhysRevB.64.060404|2001-07-19|73.20|b'm.  talanana><r.  robles><jos\xc3\xa9 m. izquierdo><claude  demangeat><a.  vega'
10.1103/PhysRevB.64.060501|2001-07-18|73.20|b'c. s. ting><j. b. zhu'
10.1103/PhysRevB.64.073108|2001-07-31|73.20|b'david l. ederer><i. a. nekrasov><a. a. rempel><e. z. kurmaev><z. v. pchelkina><a.  moewes'
10.1103/PhysRevB.64.073109|2001-07-31|73.20|b'james k. freericks><veljko  zlati\xc4\x87'
10.1103/PhysRevB.64.073303|2001-07-23|73.20|b'c. m. hu><detlef  heitmann><christian  sch\xc3\xbcller'
10.1103/PhysRevB.64.073304|2001-07-26|78.67|b'k. p. jain><puspashree  mishra'
10.1103/PhysRevB.64.075114|2001-07-27|73.20|b'p. g. silvestrov'
10.1103/PhysRevB.64.075303|2001-07-09|78.67|b'h. c. fu'
10.1103/PhysRevB.64.075314|2001-07-30|73.20|b'd. m. bruls><j. h. wolter><p. m. koenraad><g. j. de raad'
10.1103/PhysRevB.64.075317|2001-07-31|73.20|b'jos\xc3\xa9 a. rodriguez><m. t. romero><noboru  takeuchi'
10.1103/PhysRevB.64.075321|2001-07-31|78.67|b'alexey  yamilov><alexander a. lisyansky><lev i. deych'
10.1103/PhysRevB.64.075407|2001-07-23|73.20|b'matti a. m\xc3\xa4ki-jaskari><tapio t. rantala'
10.1103/PhysRevB.64.075417|2001-07-27|73.20|b'livia  giordano><jacek  goniakowski><gianfranco  pacchioni'
10.1103/PhysRevB.64.081306|2001-08-07|73.20|b'karl heinz rieder><francesca  moresco><r. m. feenstra><gerhard  meyer'
10.1103/PhysRevB.64.081307|2001-08-07|73.20|b'hyuk chan kwon><jaeuk u. kim><d. s. kim><kyoung wan park'
10.1103/PhysRevB.64.081308|2001-08-08|78.67|b'm. l. rappaport><y.  yayon><israel  bar-joseph><vladimir  umansky'
10.1103/PhysRevB.64.081403|2001-08-03|73.20|b't. s. suzuki><toshio  sakurai><zhi qing li><yukio  hasegawa><yoshiyuki  kawazoe><koichi  ohno'
10.1103/PhysRevB.64.081404|2001-08-06|73.20|b'andreas  weber><b.  lindgren><h.  granzer><marc  dietrich><wolf dietrich  zeitz><h. h. bertschat><kay  potzger'
10.1103/PhysRevB.64.085202|2001-08-07|73.20|b'j. n. heyman><k.  unterrainer><d.  hebert><p.  neocleous><p. a. crowell><thomas  m\xc3\xbcller'
10.1103/PhysRevB.64.085305|2001-08-01|78.67|b'r.  heitz><a. r. kovsh><n. n. ledentsov><v. m. ustinov><dieter  bimberg><o.  stier><f.  guffarth><andrei  schliwa'
10.1103/PhysRevB.64.085310|2001-08-07|73.20|b'd. v. daineka><daniel  paget><o. e. tereshchenko'
10.1103/PhysRevB.64.085311|2001-08-07|73.20|b't. d. veal><c. f. mcconville'
10.1103/PhysRevB.64.085327|2001-08-08|73.20|b's.  melinte><cl.  berthier><mladen  horvati\xc4\x87><n.  freytag><laurent p. l\xc3\xa9vy><mansour  shayegan><v.  bayot'
10.1103/PhysRevB.64.085329|2001-08-08|78.67|b'guy  fishman><ka\xc3\xafs  boujdaria><h.  bouchriha><sa\xc3\xafd  ridene'
10.1103/PhysRevB.64.085332|2001-08-08|73.20|b'ora  entin-wohlman><yehoshua b. levinson><amnon  aharony'
10.1103/PhysRevB.64.085333|2001-08-08|73.20|b's\xc3\xa1ndor  suhai><thomas  frauenheim><christof  k\xc3\xb6hler><zolt\xc3\xa1n  hajnal><p\xc3\xa9ter  de\xc3\xa1k'
10.1103/PhysRevB.64.085334|2001-08-08|73.20|b'angel  rubio><pedro m. echenique><v. m. silkin><t.  balasubramanian><e. v. chulkov'
10.1103/PhysRevB.64.085411|2001-08-07|73.20|b'antonio  \xc5\xa0iber><marko  kralj><petar  pervan><peter d. johnson><d. p. woodruff><tonica  valla><milorad  milun'
10.1103/PhysRevB.64.092101|2001-08-14|73.20|b'turab  lookman><avadh  saxena><mahdi  sanati'
10.1103/PhysRevB.64.100201|2001-08-22|78.67|b'richard s. meltzer><m. j. dejneka><h. g. zheng><h. b. yuan><s. p. feofilov><brian m. tissue><william m. yen'
10.1103/PhysRevB.64.104411|2001-08-21|73.20|b'patrick  bruno><vitalii k. dugaev><adeline  cr\xc3\xa9pieux'
10.1103/PhysRevB.64.113107|2001-08-31|73.20|b's. j. xiong><s. n. evangelou'
10.1103/PhysRevB.64.113108|2001-08-31|78.67|b'n. b. ming><p. j. sheng><w. y. zhang><zhi liang wang><zhi guo wang><c. t. chan'
10.1103/PhysRevB.64.113312|2001-08-31|78.67|b't. r. yang><shangjr  gwo><s. f. huang'
10.1103/PhysRevB.64.113407|2001-08-31|73.20|b'satoshi  kera><hiroyuki  yamane><nobuo  ueno><koji kamiya okudaira><hiroyuki  setoyama'
10.1103/PhysRevB.64.115301|2001-08-16|73.20|b'konstantin b. efetov><d.  taras-semchuk'
10.1103/PhysRevB.64.115310|2001-08-27|78.67|b'mark c. lonergan><xudong  fan><h. y. wang><yuzhong  zhang'
10.1103/PhysRevB.64.115312|2001-08-29|73.20|b'alan t. dorsey><carlos  wexler'
10.1103/PhysRevB.64.115315|2001-08-29|78.67|b'hans christian schneider><weng w. chow><stephan w. koch'
10.1103/PhysRevB.64.115403|2001-08-16|73.20|b'alexander d. mirlin><igor v. gornyi><peter  w\xc3\xb6lfle'
10.1103/PhysRevB.64.115404|2001-08-16|73.20|b'leonard  kleinman><j. s. cho><d. h. oh'
10.1103/PhysRevB.64.115407|2001-08-23|73.20|b'j. m. debever><j. m. themlin><f.  thibaudau><fernando  flores><ruben  p\xc3\xa9rez><j. e. ortega><a.  charrier'
10.1103/PhysRevB.64.115414|2001-08-27|73.20|b'sergey i. bozhevolnyi><victor  coello'
10.1103/PhysRevB.64.115416|2001-08-28|73.20|b'dietrich  menzel><zbigniew w. gortel'
10.1103/PhysRevB.64.115421|2001-08-30|73.20|b'rajeev  ahuja><rodolfo  del sole><patrizia  monachesi><o. e. eriksson><maurizia  palummo'
10.1103/PhysRevB.64.115424|2001-08-31|73.20|b'pierre a. stadelmann><zhong lin wang><jean marc  bonard><thomas  st\xc3\xb6ckli><andr\xc3\xa9  ch\xc3\xa2telain'
10.1103/PhysRevB.64.115426|2001-08-31|73.20|b'kiyoyuki  terakura><michael  eder><j\xc3\xbcrgen  hafner'
10.1103/PhysRevB.64.121102|2001-09-06|73.20|b'armando a. aligia'
10.1103/PhysRevB.64.125108|2001-09-06|73.20|b'werner a. hofer><joseph  redinger><raimund  podloucky'
10.1103/PhysRevB.64.125317|2001-09-10|73.20|b'b. d. laikhtman><g. r. aizin><godfrey  gumbs'
10.1103/PhysRevB.64.125320|2001-09-10|73.20|b'p.  vasilopoulos><manvir singh kushwaha'
10.1103/PhysRevB.64.125413|2001-09-10|73.20|b'pantelis c. kelires><g.  hadjisavvas><georgios  kopidakis'
10.1103/PhysRevB.64.125416|2001-09-10|73.20|b'th. m. rasing><lionel  calmels><eero  arola><s.  crampin><john e. inglesfield'
10.1103/PhysRevB.64.125420|2001-09-11|73.20|b'alain  dereux><ursula  schr\xc3\xb6ter'
10.1103/PhysRevB.64.125426|2001-09-11|73.20|b'jacek  goniakowski><fabio  finocchi'
10.1103/PhysRevB.64.134409|2001-09-05|73.20|b'wolfgang  nolting><w. f. m\xc3\xbcller><r.  schiller'
10.1103/PhysRevB.64.144423|2001-09-21|73.20|b'patrick  bruno><vitalii k. dugaev><j\xc3\xb3zef  barna\xc5\x9b'
10.1103/PhysRevB.64.153306|2001-09-28|73.20|b'h. q. guo><q. s. sun'
10.1103/PhysRevB.64.155302|2001-09-14|78.67|b'e. e. mendez><j. h. dickerson><carlos  pecharrom\xc3\xa1n><a. a. allerman><s.  manotas><fernando  agull\xc3\xb3-rueda'
10.1103/PhysRevB.64.155305|2001-09-18|73.20|b'valentina  de renzi><roberto  biagi><umberto  del pennino'
10.1103/PhysRevB.64.155308|2001-09-18|73.20|b'j.  murakami><shin ichiro  tanaka><minoru  itoh><yasuhiko  fujii><s. d. more><masao  kamada'
10.1103/PhysRevB.64.155309|2001-09-18|78.67|b'd. s. citrin><a. v. maslov'
10.1103/PhysRevB.64.155310|2001-09-18|78.67|b'd.  bouchier><o.  kermarrec><philippe  boucaud><e.  mercier><t.  brunhes><y.  campidelli><s\xc3\xa9bastien  sauvage><d.  bensahel><m.  elkurdi><v. le thanh'
10.1103/PhysRevB.64.155316|2001-09-20|78.67|b'valentina  emiliani><klaus h. ploog><christoph  lienau><richard  n\xc3\xb6tzel><thomas  elsaesser><francesca  intonti'
10.1103/PhysRevB.64.155318|2001-09-21|73.20|b'm. m. b\xc3\xbclb\xc3\xbcl><m. k. \xc3\x87akmak><k.  \xc3\x87olako\xc7\xa7lu><g. p. srivastava'
10.1103/PhysRevB.64.155322|2001-09-27|78.67|b'roger  sakhel><lars  j\xc3\xb6nsson><john w. wilkins'
10.1103/PhysRevB.64.155404|2001-09-20|78.67|b'e.  torres><e.  haro-poniatowski><e.  hern\xc3\xa1ndez-tellez><m. a. kanehisa><g. a. fuentes><m.  jouanne><j. f. morhange'
10.1103/PhysRevB.64.161304|2001-09-28|78.67|b'j.  strand><d. m. carr><abdel f. isakovic><c. j. palmstr\xc3\xb8m><b. d. schultz><p. a. crowell'
10.1103/PhysRevB.64.161309|2001-10-08|78.67|b's. l. dexheimer><q. p. wang><k. e. myers'
10.1103/PhysRevB.64.165101|2001-09-28|73.20|b'w. y. jan><h. p. wei><g. y. wu'
10.1103/PhysRevB.64.165308|2001-10-05|73.20|b'friedhelm  bechstedt><j\xc3\xbcrgen  furthm\xc3\xbcller><ulrike  grossner'
10.1103/PhysRevB.64.165316|2001-10-08|73.20|b'vladimir m. agranovich><giuseppe c. la rocca><m.  litinskaia'
10.1103/PhysRevB.64.165317|2001-10-08|73.20|b'z. y. weng><d. n. sheng><x. g. wen'
10.1103/PhysRevB.64.165402|2001-09-28|73.20|b'lamberto  du\xc3\xb2><giovanni  isella><m.  portalupi><m.  marcon><riccardo  bertacco><franco  ciccacci'
10.1103/PhysRevB.64.165404|2001-09-28|73.20|b'o. e. rut><a. v. germanenko><g. m. minkov'
10.1103/PhysRevB.64.165412|2001-10-08|73.20|b't.  jamneala><weimin m. chen><v.  madhavan><michael f. crommie><ned s. wingreen'
10.1103/PhysRevB.64.165414|2001-10-08|73.20|b'takashi  mizokawa><atsushi  fujimori><oliver  rader><akio  kimura'
10.1103/PhysRevB.64.172512|2001-10-12|73.20|b'pedro m. echenique><v. m. silkin><e. v. chulkov'
10.1103/PhysRevB.64.184519|2001-10-19|73.20|b'j. d. lee><atsushi  fujimori'
10.1103/PhysRevB.64.193301|2001-10-02|73.20|b's.  almaviva><norbert  esser><c.  goletti><wolfgang  richter><fabrizio  arciprete><pietro  chiaradia'
10.1103/PhysRevB.64.193307|2001-10-15|73.20|b'd. w. wang><andrew j. millis><sankar  das sarma'
10.1103/PhysRevB.64.193309|2001-10-19|73.20|b'a. a. birukov><b. n. zvonkov><o. e. rut><e. a. uskova><a. v. germanenko><a. a. sherstobitov><g. m. minkov'
10.1103/PhysRevB.64.193402|2001-10-12|78.67|b'guy  allan><michel  lannoo><christophe  delerue'
10.1103/PhysRevB.64.193404|2001-10-12|73.20|b'c.  uiberacker><peter m. levy'
10.1103/PhysRevB.64.193408|2001-10-15|73.20|b'pierre  mallet><st\xc3\xa9phane  pons><j. y. veuillen'
10.1103/PhysRevB.64.195128|2001-10-29|73.20|b'angel  rubio><pedro m. echenique><v. m. silkin><miguel a. cazalilla><j. s. dolado'
10.1103/PhysRevB.64.195305|2001-10-12|73.20|b'nadia  binggeli><c.  sgiarovello><alfonso  baldereschi'
10.1103/PhysRevB.64.195318|2001-10-19|78.67|b'xavier  marcadet><f. h. julien><borge  vinter><i.  prevot><f.  fossard'
10.1103/PhysRevB.64.195325|2001-10-26|78.67|b'j. t. reis><f. m. matinaga><j. f. sampaio><f. g. guimar\xc3\xa3es><l. a. cury><s. s. freire'
10.1103/PhysRevB.64.195328|2001-10-29|73.20|b'r. h. miwa><g. p. srivastava'
10.1103/PhysRevB.64.195403|2001-10-17|73.20|b'd. j. chadi'
10.1103/PhysRevB.64.195404|2001-10-17|73.20|b'mehmet  sarikaya><b. w. reed'
10.1103/PhysRevB.64.195407|2001-10-19|73.20|b'valdis  corradini><carlo  mariani><maria  grazia betti><roberto  biagi><g.  bertoni><umberto  del pennino'
10.1103/PhysRevB.64.195410|2001-10-26|73.20|b'sudipto roy barman><catherine  stampfl><p. t. h\xc3\xa4berle><karsten  horn><wladimir  iba\xc3\xb1ez><yong q. cai'
10.1103/PhysRevB.64.195411|2001-10-26|73.20|b'thomas  greber><j\xc3\xbcrg  osterwalder><felix  baumberger'
10.1103/PhysRevB.64.195415|2001-10-26|73.20|b'hiroyuki  hirayama><t.  kawata><kunio  takayanagi'
10.1103/PhysRevB.64.201105|2001-11-05|73.20|b'andrey g. borisov><a. k. kazansky><j. p. gauyacq'
10.1103/PhysRevB.64.201302|2001-10-18|78.67|b'r. mark stevenson><andrew j. shields><michael  pepper><r. m. thompson><david a. ritchie><c. j. lobo><ian  farrer><m. l. leadbeater'
10.1103/PhysRevB.64.201303|2001-10-18|73.20|b'susumu  okada><susumu  saito><atsushi  oshiyama'
10.1103/PhysRevB.64.201321|2001-11-05|73.20|b'tsunenao  kuwae><nobuhiko  taniguchi'
10.1103/PhysRevB.64.205204|2001-10-26|73.20|b'a.  corchia><edmund h. linfield><a. g. davies><michael  pepper><m. b. johnston><david m. whittaker><d. d. arnone><r.  mclaughlin'
10.1103/PhysRevB.64.205310|2001-11-01|73.20|b'raymond t. tung'
10.1103/PhysRevB.64.205313|2001-11-02|73.20|b'yoram  shapira><ilan  shalish><c. m. de oliveira><j.  salzman'
10.1103/PhysRevB.64.205314|2001-11-06|73.20|b'm.  fartmann><c.  benesch><h.  merz'
10.1103/PhysRevB.64.205316|2001-11-06|73.20|b'satoru  ohuchi><xiao  tong><takehiro  tanikawa><yoshinobu  aoyagi><norio  sato><iwao  matsuda><shuji  hasegawa><tadaaki  nagao'
10.1103/PhysRevB.64.205401|2001-10-18|73.20|b'l. i. johansson><pedro m. echenique><v. m. silkin><t.  balasubramanian><p. a. glans><c.  virojanadara><e. v. chulkov'
10.1103/PhysRevB.64.205419|2001-11-06|73.20|b'f. javier garc\xc3\xada de abajo><k.  araya><naoki  yamamoto'
10.1103/PhysRevB.64.214510|2001-11-08|73.20|b'satoshi  kashiwaya><yoriko  tanaka><kazuhiko  kuroki><yasunari  tanuma'
10.1103/PhysRevB.64.224506|2001-11-20|73.20|b's.  kuwata'
10.1103/PhysRevB.64.233313|2001-11-27|73.20|b'm. l. liu><y. h. yang><y. g. wang'
10.1103/PhysRevB.64.235301|2001-11-08|78.67|b'fran\xc3\xa7ois m. peeters><k\xc3\xa1lm\xc3\xa1n  varga><c.  riva'
10.1103/PhysRevB.64.235302|2001-11-14|73.20|b'leonard  kleinman><j. s. cho><kwang s. kim><d. h. oh'
10.1103/PhysRevB.64.235306|2001-11-15|73.20|b'yu. v. tarasov><n. m. makarov'
10.1103/PhysRevB.64.235308|2001-11-16|73.20|b'masanori  kohyama><shingo  tanaka'
10.1103/PhysRevB.64.235312|2001-11-16|73.20|b'gianni  profeta><a.  blasetti><alessandra  continenza><silvia  picozzi><arthur j. freeman'
10.1103/PhysRevB.64.235325|2001-11-28|73.20|b'harold u. baranger><harsh  mathur'
10.1103/PhysRevB.64.235327|2001-11-28|73.20|b'v. m. daniltsev><o. e. rut><o. i. khrykin><v. i. shashkin><a. v. germanenko><a. a. sherstobitov><g. m. minkov'
10.1103/PhysRevB.64.235331|2001-11-28|73.20|b'v. r. dhanak><y. c. chao><d.  radosavki\xc4\x87><lidija  \xc5\xa0iller><michael c. hunt><k.  svensson'
10.1103/PhysRevB.64.235402|2001-11-08|73.20|b'olivier f. martin><david r. smith><sheldon  schultz><j\xc3\xb6rg p. kottmann'
10.1103/PhysRevB.64.235408|2001-11-16|78.67|b'r.  meester><andries  meijerink><j. f. suyver><john j. kelly'
10.1103/PhysRevB.64.235410|2001-11-19|73.20|b'h. c. yu><c. s. jiang><xian zhi wang><ph.  ebert><c. k. shih'
10.1103/PhysRevB.64.235415|2001-11-27|73.20|b'thomas  greber><j\xc3\xbcrg  osterwalder><matthias  hengsberger><iwao  matsuda><h. j. neff><felix  baumberger'
10.1103/PhysRevB.64.241305|2001-11-29|78.67|b'r.  heitz><axel  hoffmann><dieter  bimberg><h.  born><o.  stier><f.  guffarth><andrei  schliwa'
10.1103/PhysRevB.64.245117|2001-12-10|73.20|b'christian  els\xc3\xa4sser><stefano  fabris'
10.1103/PhysRevB.64.245313|2001-12-03|73.20|b'georg  seelig><markus  b\xc3\xbcttiker'
10.1103/PhysRevB.64.245314|2001-12-03|73.20|b'fran\xc3\xa7ois m. peeters><a.  matulis><j.  reijniers'
10.1103/PhysRevB.64.245317|2001-12-04|78.67|b'r.  heitz><k.  goede><andreas  weber><dieter  bimberg><c. a. kapteyn><f.  heinrichsdorff><f.  guffarth><marius  grundmann'
10.1103/PhysRevB.64.245327|2001-12-07|78.67|b't. g. dargam><rodrigo b. capaz><belita  koiller'
10.1103/PhysRevB.64.245331|2001-12-10|78.67|b'j. k. son><i. w. tao><e. e. mendez><carlos  pecharrom\xc3\xa1n'
10.1103/PhysRevB.64.245341|2001-12-10|73.20|b'ulrich  freking><albert  mazur><johannes  pollmann'
10.1103/PhysRevB.64.245417|2001-12-04|73.20|b'toyohiko  kinoshita><krishna g. nath><yuichi  haruyama'
10.1103/PhysRevB.64.245421|2001-12-07|73.20|b'h. m. zhang><roger g. uhrberg><kazuyuki  sakamoto'
10.1103/PhysRevB.65.012402|2001-11-29|73.20|b'd. w. wang><kohji  nakamura><juan  fernandez-de-castro><d. j. wang><lieping  zhong><arthur j. freeman'
10.1103/PhysRevB.65.012506|2001-12-04|73.20|b'yshai  avishai><baruch  horovitz><andreas w. ludwig><j. t. chalker><victor  kagalovsky><nicholas  read'
10.1103/PhysRevB.65.033102|2001-12-28|73.20|b's. t. chui><j. q. liang><w. m. liu'
10.1103/PhysRevB.65.033313|2001-12-28|78.67|b'j. m. g\xc3\xa9rard><c.  kammerer><ph.  roussignol><aristide  lema\xc3\xaetre><g.  cassabois><c.  voisin><c.  delalande'
10.1103/PhysRevB.65.033314|2002-01-02|78.67|b'asima  pradhan><sanat k. kumar><md. n. islam><r. n. panda'
10.1103/PhysRevB.65.033315|2002-01-03|73.20|b'm.  hruska><b. \xe2\x80\x89z. spivak'
10.1103/PhysRevB.65.033401|2001-12-07|73.20|b'costas m. soukoulis><peter  marko\xc5\xa1'
10.1103/PhysRevB.65.033402|2001-12-13|73.20|b'tetsuro  hasegawa><izumi  takesue><junji  haruyama'
10.1103/PhysRevB.65.033407|2001-12-28|73.20|b'g.  nicolay><stefan  h\xc3\xbcfner><peter  blaha><friedrich  reinert'
10.1103/PhysRevB.65.035102|2001-12-11|73.20|b'mikito  koshino><d.  takeda><kazuhiko  kuroki><h.  morise><hideo  aoki'
10.1103/PhysRevB.65.035303|2001-12-13|78.67|b'k.  siantidis><vollrath martin axt><tilmann  kuhn'
10.1103/PhysRevB.65.035314|2001-12-21|73.20|b'h. m. zhang><roger g. uhrberg><t.  balasubramanian'
10.1103/PhysRevB.65.035319|2001-12-27|73.20|b'h. m. t\xc3\xbct\xc3\xbcnc\xc3\xbc><g. p. srivastava'
10.1103/PhysRevB.65.035322|2001-12-28|73.20|b'seiji  uryu><tsuneya  ando'
10.1103/PhysRevB.65.035323|2001-12-28|73.20|b'carsten  kentsch><michael  rohlfing><martin  weinelt><michael  kutschera><thomas  fauster'
10.1103/PhysRevB.65.035325|2002-01-02|78.67|b'h. p. wagner><r.  engelhardt><dieter  bimberg><u. w. pohl><h. p. tranitz'
10.1103/PhysRevB.65.035326|2002-01-02|78.67|b'a. g. nassiopoulou><x.  zianni'
10.1103/PhysRevB.65.035327|2002-01-02|78.67|b'a.  thr\xc3\xa4nhardt><galina  khitrova><claudia  ell><hyatt m. gibbs'
10.1103/PhysRevB.65.035405|2001-12-19|73.20|b'r. q. wu><v. i. gavrilenko'
10.1103/PhysRevB.65.035407|2001-12-21|73.20|b'k.  stahrenberg><s\xc3\xb8ren vr\xc3\xb8nning hoffmann><norbert  esser><ph.  hofmann><wolfgang  richter><th.  herrmann'
10.1103/PhysRevB.65.035410|2001-12-26|73.20|b'erik  holmstr\xc3\xb6m><a. j. jaworowski><lars  nordstr\xc3\xb6m><a.  sandell><per h. andersson'
10.1103/PhysRevB.65.035412|2001-12-26|73.20|b'j\xc3\xb6rg  kliewer><richard  berndt'
10.1103/PhysRevB.65.035415|2001-12-28|73.20|b'qing shi  zhu><q. j. li><j. l. yang><lan feng  yuan'
